client_id,national_id,onboarding_date,declared_income,employment_type,is_banked,age,sex,city_type,education_level,household_size,residence_type,base_risk_score,banked_probability
549,352993793,2023-04-25 10:28:34,15000000.0,informal,True,59,M,urban,secondary,3,rented,0.4761904761904761,0.9967272568791185
550,353245502,2023-11-11 21:52:15,15000000.0,formal,True,69,M,urban,technical,5,family,0.15151515151515146,0.9987935291811153
551,353998796,2024-11-01 12:49:44,15000000.0,formal,True,55,M,urban,primary,1,family,0.08658008658008656,0.9987935291811153
552,354050346,2024-07-19 01:54:38,15000000.0,informal,True,61,F,urban,technical,1,rented,0.5844155844155843,0.9967272568791185
553,354922239,2023-02-19 05:58:55,15000000.0,formal,True,30,F,urban,technical,3,rented,0.0,0.9987935291811153
554,355168689,2022-12-23 12:22:11,15000000.0,informal,True,37,M,urban,secondary,7,rented,0.4761904761904761,0.9967272568791185
555,355517593,2024-04-23 23:55:12,15000000.0,formal,True,35,F,urban,secondary,5,owned,0.04329004329004328,0.9987935291811153
556,356103062,2022-05-16 09:34:55,15000000.0,informal,True,21,M,urban,primary,5,family,0.7316017316017315,0.9967272568791185
557,356248073,2023-08-15 19:43:38,15000000.0,formal,True,73,M,urban,primary,5,rented,0.23809523809523805,0.9987935291811153
558,356257796,2023-04-09 04:52:19,15000000.0,informal,True,31,M,urban,technical,7,owned,0.4329004329004328,0.9967272568791185
559,357770301,2022-07-20 04:12:52,15000000.0,informal,True,43,F,urban,secondary,6,rented,0.4761904761904761,0.9967272568791185
560,357801603,2023-11-07 00:16:29,15000000.0,informal,True,38,M,urban,technical,1,owned,0.4329004329004328,0.9967272568791185
561,357827533,2022-12-18 04:53:33,15000000.0,informal,True,20,M,urban,technical,4,owned,0.6450216450216448,0.9967272568791185
562,358481542,2022-07-23 05:32:05,15000000.0,informal,True,69,M,urban,technical,4,rented,0.5844155844155843,0.9967272568791185
563,359019634,2023-12-17 05:52:57,15000000.0,formal,True,30,F,rural,technical,2,rented,0.05194805194805194,0.9987935291811153
564,359138580,2022-07-10 17:55:37,15000000.0,formal,True,23,F,urban,secondary,7,rented,0.04329004329004328,0.9987935291811153
565,359340052,2024-01-07 18:35:13,15000000.0,informal,True,37,M,urban,secondary,2,owned,0.4761904761904761,0.9967272568791185
566,359405420,2023-04-22 01:29:10,15000000.0,independent,True,26,F,urban,primary,6,rented,0.36796536796536794,0.998012421503137
567,360017567,2024-06-03 18:03:17,15000000.0,formal,True,74,M,rural,technical,1,owned,0.2034632034632034,0.9987935291811153
568,360675020,2022-09-08 08:48:23,15000000.0,independent,True,28,M,urban,university,5,family,0.28138528138528135,0.998012421503137
569,360696922,2024-04-20 13:15:34,15000000.0,formal,True,35,F,urban,secondary,6,owned,0.04329004329004328,0.9987935291811153
570,360870233,2024-03-01 11:42:36,15000000.0,formal,True,33,F,urban,university,4,family,0.0,0.9987935291811153
571,360993641,2024-09-15 09:49:40,15000000.0,informal,True,19,M,urban,university,1,owned,0.6450216450216448,0.9967272568791185
572,361826053,2022-07-04 21:59:00,15000000.0,formal,True,18,F,rural,secondary,1,owned,0.3073593073593072,0.9987935291811153
573,362019956,2024-02-23 01:15:36,15000000.0,independent,True,47,M,urban,technical,5,rented,0.28138528138528135,0.998012421503137
574,362853396,2024-10-22 15:40:46,15000000.0,informal,True,31,F,urban,secondary,7,rented,0.4761904761904761,0.9967272568791185
575,364234381,2024-04-15 12:07:53,15000000.0,informal,True,22,F,urban,primary,5,family,0.5194805194805193,0.9967272568791185
576,364285449,2022-07-25 18:06:21,15000000.0,informal,True,34,F,urban,none,1,rented,0.5627705627705627,0.9967272568791185
577,365277730,2024-06-19 06:23:53,15000000.0,independent,True,33,M,rural,secondary,6,rented,0.3766233766233765,0.998012421503137
578,365279673,2023-10-07 18:49:39,15000000.0,informal,True,42,F,rural,technical,4,owned,0.4848484848484848,0.9967272568791185
579,365296554,2023-06-29 22:10:53,15000000.0,formal,True,74,F,rural,secondary,1,rented,0.24675324675324667,0.9987935291811153
580,365571122,2023-08-05 12:46:03,15000000.0,formal,True,35,M,urban,technical,3,rented,0.0,0.9987935291811153
581,365823122,2023-07-23 21:45:48,15000000.0,independent,True,58,M,urban,technical,2,family,0.28138528138528135,0.998012421503137
582,366429576,2022-02-04 11:12:27,15000000.0,informal,True,61,F,urban,technical,7,rented,0.5844155844155843,0.9967272568791185
583,366528601,2023-07-11 11:18:35,15000000.0,formal,True,20,M,urban,primary,7,rented,0.29870129870129863,0.9987935291811153
584,366725850,2024-10-22 17:38:34,15000000.0,independent,True,46,F,rural,secondary,1,family,0.3766233766233765,0.998012421503137
585,366798611,2023-04-24 03:37:17,15000000.0,informal,True,43,M,urban,primary,5,owned,0.5194805194805193,0.9967272568791185
586,367188826,2022-10-31 05:16:29,15000000.0,formal,True,46,F,urban,primary,1,rented,0.08658008658008656,0.9987935291811153
587,367999511,2024-12-25 07:44:07,15000000.0,informal,True,27,M,urban,primary,4,family,0.5194805194805193,0.9967272568791185
588,368804181,2022-04-19 09:31:16,15000000.0,formal,True,44,F,rural,primary,2,rented,0.1385281385281385,0.9987935291811153
589,368918163,2023-06-17 11:27:16,15000000.0,informal,True,25,F,urban,primary,6,rented,0.5194805194805193,0.9967272568791185
590,369049285,2023-07-16 07:04:14,15000000.0,informal,True,71,M,urban,secondary,1,family,0.6277056277056277,0.9967272568791185
591,369726073,2023-06-08 08:26:10,15000000.0,informal,True,51,F,urban,secondary,7,owned,0.4761904761904761,0.9967272568791185
592,369993511,2024-10-06 06:57:30,15000000.0,informal,True,19,F,rural,primary,2,family,0.7835497835497833,0.9967272568791185
593,371208368,2023-04-07 20:00:43,15000000.0,informal,True,46,M,urban,university,2,rented,0.4329004329004328,0.9967272568791185
594,371360879,2024-12-01 18:22:02,15000000.0,formal,True,70,M,urban,secondary,7,rented,0.19480519480519473,0.9987935291811153
595,371463893,2022-03-15 04:10:50,15000000.0,informal,True,60,F,urban,university,7,owned,0.4329004329004328,0.9967272568791185
596,371631459,2024-03-14 15:50:44,15000000.0,informal,True,33,F,rural,secondary,1,rented,0.5281385281385281,0.9967272568791185
597,371734651,2023-10-12 06:54:00,15000000.0,formal,True,68,M,rural,none,1,owned,0.33333333333333326,0.9987935291811153
598,371864411,2022-09-21 09:32:47,15000000.0,formal,True,28,F,urban,university,6,owned,0.0,0.9987935291811153
599,371961395,2022-09-07 14:59:34,15000000.0,informal,True,32,M,urban,university,7,rented,0.4329004329004328,0.9967272568791185
600,372232252,2024-02-28 01:11:51,15000000.0,independent,True,26,M,urban,secondary,4,owned,0.3246753246753246,0.998012421503137
601,372610361,2023-11-30 04:21:50,15000000.0,informal,True,70,F,urban,secondary,2,rented,0.6277056277056277,0.9967272568791185
602,373555087,2023-11-01 05:32:45,15000000.0,formal,True,58,M,urban,secondary,2,owned,0.04329004329004328,0.9987935291811153
603,374019873,2022-02-25 15:54:12,15000000.0,informal,True,47,M,urban,secondary,2,owned,0.4761904761904761,0.9967272568791185
604,374529396,2023-10-17 16:21:58,15000000.0,formal,True,56,M,rural,technical,5,owned,0.05194805194805194,0.9987935291811153
605,374843526,2024-12-10 14:51:10,15000000.0,independent,True,32,M,urban,secondary,1,rented,0.3246753246753246,0.998012421503137
606,375360961,2022-01-19 23:15:11,15000000.0,formal,True,22,M,urban,primary,5,owned,0.08658008658008656,0.9987935291811153
607,375409104,2023-05-29 13:27:12,15000000.0,formal,True,66,F,urban,primary,6,owned,0.23809523809523805,0.9987935291811153
608,375710046,2023-06-26 08:14:35,15000000.0,formal,True,72,F,urban,primary,2,rented,0.23809523809523805,0.9987935291811153
609,376781564,2024-09-08 22:43:52,15000000.0,informal,True,20,F,urban,primary,7,rented,0.7316017316017315,0.9967272568791185
610,377079184,2022-11-06 17:11:26,15000000.0,formal,True,20,F,urban,secondary,7,rented,0.25541125541125537,0.9987935291811153
611,377800480,2023-06-05 17:44:51,15000000.0,formal,True,49,M,urban,university,3,owned,0.0,0.9987935291811153
612,378248065,2024-02-25 07:48:20,15000000.0,independent,True,20,M,urban,primary,1,family,0.5800865800865799,0.998012421503137
613,379291305,2022-03-08 01:29:38,15000000.0,informal,True,59,F,urban,secondary,3,rented,0.4761904761904761,0.9967272568791185
614,379865358,2024-05-27 04:37:36,15000000.0,informal,True,71,M,urban,primary,2,rented,0.6709956709956709,0.9967272568791185
615,381129976,2024-06-19 07:46:19,15000000.0,formal,True,33,M,urban,secondary,2,owned,0.04329004329004328,0.9987935291811153
616,381312953,2024-02-28 00:19:22,15000000.0,informal,True,34,F,urban,secondary,7,owned,0.4761904761904761,0.9967272568791185
617,381418503,2023-12-11 18:16:06,15000000.0,informal,True,67,F,urban,secondary,2,rented,0.6277056277056277,0.9967272568791185
618,381715365,2024-03-29 15:13:03,15000000.0,informal,True,38,F,urban,university,3,owned,0.4329004329004328,0.9967272568791185
619,382363801,2024-05-06 00:34:30,15000000.0,formal,True,31,M,urban,university,6,rented,0.0,0.9987935291811153
620,382504032,2024-09-16 05:13:13,15000000.0,informal,True,22,M,urban,technical,1,owned,0.4329004329004328,0.9967272568791185
621,382995981,2023-04-14 20:18:14,15000000.0,informal,True,65,M,rural,technical,1,owned,0.6363636363636364,0.9967272568791185
622,383005622,2023-05-15 09:09:35,15000000.0,informal,True,70,F,urban,secondary,3,owned,0.6277056277056277,0.9967272568791185
623,384122951,2023-11-30 12:58:39,15000000.0,independent,True,22,M,urban,secondary,7,owned,0.3246753246753246,0.998012421503137
624,384336146,2022-07-31 10:23:12,15000000.0,formal,True,63,M,urban,secondary,6,rented,0.19480519480519473,0.9987935291811153
625,384439647,2024-07-26 13:41:53,15000000.0,informal,True,27,M,rural,technical,7,owned,0.4848484848484848,0.9967272568791185
626,384592736,2024-04-23 17:05:25,15000000.0,informal,True,25,F,urban,primary,7,rented,0.5194805194805193,0.9967272568791185
627,384821329,2023-11-23 00:23:59,15000000.0,formal,True,39,F,rural,primary,1,owned,0.1385281385281385,0.9987935291811153
628,385336819,2022-11-27 07:23:56,15000000.0,informal,True,42,M,urban,none,3,rented,0.5627705627705627,0.9967272568791185
629,385437853,2023-01-16 16:51:47,15000000.0,formal,True,66,M,rural,secondary,4,family,0.24675324675324667,0.9987935291811153
630,385872070,2023-04-22 07:07:54,15000000.0,informal,True,57,M,urban,technical,2,family,0.4329004329004328,0.9967272568791185
631,386191986,2023-12-27 11:16:39,15000000.0,independent,True,26,M,urban,none,7,rented,0.41125541125541115,0.998012421503137
632,386493748,2024-05-01 22:45:22,15000000.0,informal,True,51,F,urban,secondary,5,rented,0.4761904761904761,0.9967272568791185
633,386559205,2024-01-06 16:19:41,15000000.0,formal,True,67,M,urban,secondary,6,rented,0.19480519480519473,0.9987935291811153
634,386851511,2024-10-15 06:38:01,15000000.0,informal,True,55,F,rural,technical,2,family,0.4848484848484848,0.9967272568791185
635,387114361,2024-11-17 20:13:31,15000000.0,independent,True,31,F,rural,none,6,rented,0.4632034632034631,0.998012421503137
636,387219239,2024-02-11 20:55:18,15000000.0,independent,True,25,F,urban,none,1,owned,0.41125541125541115,0.998012421503137
637,387240844,2023-02-11 03:34:32,15000000.0,formal,True,43,F,urban,secondary,1,rented,0.04329004329004328,0.9987935291811153
638,387504624,2023-10-18 23:31:50,15000000.0,informal,True,44,M,urban,secondary,5,owned,0.4761904761904761,0.9967272568791185
639,388375504,2023-04-11 11:08:55,15000000.0,informal,True,38,M,urban,technical,1,rented,0.4329004329004328,0.9967272568791185
640,388415297,2023-11-20 20:39:37,15000000.0,formal,True,24,M,urban,secondary,2,owned,0.04329004329004328,0.9987935291811153
641,388442045,2024-06-08 06:35:29,15000000.0,formal,True,24,F,urban,university,6,owned,0.0,0.9987935291811153
642,388611497,2023-02-09 10:03:23,15000000.0,informal,True,48,M,urban,secondary,4,rented,0.4761904761904761,0.9967272568791185
643,389094158,2023-07-08 19:26:01,15000000.0,informal,True,71,M,rural,secondary,3,rented,0.6796536796536796,0.9967272568791185
644,389391113,2022-02-19 23:19:38,15000000.0,informal,True,52,M,urban,university,3,rented,0.4329004329004328,0.9967272568791185
645,390241396,2024-03-17 13:08:27,15000000.0,formal,True,42,M,rural,primary,5,family,0.1385281385281385,0.9987935291811153
646,391371629,2023-06-21 09:20:02,15000000.0,formal,True,71,F,urban,technical,7,family,0.15151515151515146,0.9987935291811153
647,392390969,2023-08-07 00:16:48,15000000.0,formal,True,57,F,rural,none,6,rented,0.18181818181818177,0.9987935291811153
648,392734349,2022-08-24 23:12:44,15000000.0,formal,True,58,F,urban,secondary,3,other,0.04329004329004328,0.9987935291811153
649,393242821,2023-10-17 18:35:07,15000000.0,informal,True,50,F,urban,primary,3,rented,0.5194805194805193,0.9967272568791185
650,393304143,2024-03-26 23:57:25,15000000.0,informal,True,61,M,urban,secondary,1,owned,0.6277056277056277,0.9967272568791185
651,393892157,2023-01-18 21:29:24,15000000.0,informal,True,46,M,rural,technical,2,family,0.4848484848484848,0.9967272568791185
652,394746007,2022-05-24 14:45:28,15000000.0,formal,True,53,M,urban,none,2,rented,0.12987012987012983,0.9987935291811153
653,395311081,2023-02-28 14:03:20,15000000.0,informal,True,53,F,rural,primary,3,family,0.5714285714285713,0.9967272568791185
654,395733436,2022-08-06 10:46:43,15000000.0,informal,True,60,F,urban,secondary,7,owned,0.4761904761904761,0.9967272568791185
655,396875090,2023-02-14 11:07:22,15000000.0,informal,False,69,M,rural,primary,7,owned,1.0,0.9967272568791185
656,397176699,2023-11-18 08:57:37,15000000.0,informal,True,34,F,urban,secondary,1,owned,0.4761904761904761,0.9967272568791185
657,397662167,2022-05-05 04:00:37,15000000.0,formal,True,57,M,rural,university,3,rented,0.05194805194805194,0.9987935291811153
658,397996321,2024-03-29 06:15:01,15000000.0,informal,True,19,M,urban,primary,1,family,0.7316017316017315,0.9967272568791185
659,399033595,2022-09-03 22:50:45,15000000.0,informal,True,48,F,urban,secondary,1,rented,0.4761904761904761,0.9967272568791185
660,399779542,2024-09-06 16:23:51,15000000.0,formal,True,69,F,urban,secondary,3,owned,0.19480519480519473,0.9987935291811153
661,399784744,2024-03-13 00:37:19,15000000.0,informal,True,54,F,urban,primary,7,rented,0.5194805194805193,0.9967272568791185
662,400017235,2022-10-26 11:34:23,15000000.0,informal,True,33,F,urban,primary,2,owned,0.5194805194805193,0.9967272568791185
663,400265531,2023-09-09 17:37:26,15000000.0,informal,True,52,M,urban,technical,5,rented,0.4329004329004328,0.9967272568791185
664,400700139,2022-05-02 05:50:00,15000000.0,formal,True,38,F,urban,secondary,3,rented,0.04329004329004328,0.9987935291811153
665,400717035,2022-04-20 05:08:55,15000000.0,informal,True,42,F,rural,technical,4,owned,0.4848484848484848,0.9967272568791185
666,400819775,2024-11-12 20:54:22,15000000.0,formal,True,31,M,urban,secondary,7,rented,0.04329004329004328,0.9987935291811153
667,400862297,2024-05-28 15:53:42,15000000.0,independent,True,53,M,rural,secondary,6,rented,0.3766233766233765,0.998012421503137
668,402025286,2022-06-19 02:14:19,15000000.0,formal,True,29,F,urban,university,6,owned,0.0,0.9987935291811153
669,402516971,2022-11-06 13:04:26,15000000.0,informal,True,43,M,urban,university,3,rented,0.4329004329004328,0.9967272568791185
670,404233774,2022-08-05 10:41:17,15000000.0,formal,True,71,M,rural,university,1,rented,0.2034632034632034,0.9987935291811153
671,404278551,2023-03-09 16:50:08,15000000.0,informal,True,61,F,urban,primary,7,rented,0.6709956709956709,0.9967272568791185
672,404413210,2022-11-16 00:08:16,15000000.0,informal,True,41,F,urban,university,7,owned,0.4329004329004328,0.9967272568791185
673,404610834,2022-12-26 05:29:16,15000000.0,informal,True,73,F,urban,technical,7,owned,0.5844155844155843,0.9967272568791185
674,404970071,2023-08-03 16:24:17,15000000.0,informal,True,18,F,urban,technical,4,rented,0.6450216450216448,0.9967272568791185
675,405049424,2022-07-27 00:19:40,15000000.0,informal,True,72,M,urban,technical,2,owned,0.5844155844155843,0.9967272568791185
676,405389930,2024-08-24 16:39:21,15000000.0,informal,True,38,F,urban,university,2,family,0.4329004329004328,0.9967272568791185
677,405529978,2024-03-07 18:40:50,15000000.0,informal,True,64,M,rural,secondary,3,rented,0.6796536796536796,0.9967272568791185
678,406531715,2024-04-12 19:08:58,15000000.0,informal,True,72,F,urban,technical,3,rented,0.5844155844155843,0.9967272568791185
679,407734244,2022-07-05 13:51:42,15000000.0,formal,True,52,M,urban,technical,2,rented,0.0,0.9987935291811153
680,407984274,2024-02-15 10:22:49,15000000.0,independent,True,52,F,urban,technical,7,rented,0.28138528138528135,0.998012421503137
681,408126189,2024-07-04 16:30:59,15000000.0,informal,True,60,F,urban,technical,5,owned,0.4329004329004328,0.9967272568791185
682,408163308,2022-07-11 19:44:43,15000000.0,formal,True,31,F,urban,primary,2,owned,0.08658008658008656,0.9987935291811153
683,408331696,2024-04-02 15:35:14,15000000.0,informal,True,28,M,rural,secondary,5,rented,0.5281385281385281,0.9967272568791185
684,408375498,2023-01-27 15:53:58,15000000.0,informal,True,37,M,urban,secondary,5,rented,0.4761904761904761,0.9967272568791185
685,408431770,2024-05-12 09:34:59,15000000.0,informal,True,45,M,urban,technical,4,family,0.4329004329004328,0.9967272568791185
686,408963215,2023-06-08 20:28:53,15000000.0,informal,True,60,M,rural,technical,7,rented,0.4848484848484848,0.9967272568791185
687,409435938,2024-05-28 10:02:40,15000000.0,informal,True,32,F,urban,technical,7,rented,0.4329004329004328,0.9967272568791185
688,409659842,2022-06-11 10:21:14,15000000.0,informal,True,50,M,urban,technical,4,owned,0.4329004329004328,0.9967272568791185
689,411830789,2023-03-03 01:01:26,15000000.0,informal,True,18,F,urban,secondary,4,owned,0.6883116883116882,0.9967272568791185
690,411843574,2022-10-27 09:43:57,15000000.0,informal,True,19,M,urban,primary,2,family,0.7316017316017315,0.9967272568791185
691,412036771,2022-09-29 23:00:37,15000000.0,informal,True,73,M,urban,secondary,6,owned,0.6277056277056277,0.9967272568791185
692,412182823,2022-12-04 14:59:47,15000000.0,informal,True,66,F,rural,university,7,family,0.6363636363636364,0.9967272568791185
693,412313996,2023-02-23 18:21:30,15000000.0,informal,True,67,M,urban,secondary,5,owned,0.6277056277056277,0.9967272568791185
694,412749281,2022-05-20 08:49:06,15000000.0,informal,True,36,M,urban,university,2,rented,0.4329004329004328,0.9967272568791185
695,413228280,2024-02-14 06:07:50,15000000.0,informal,True,47,M,urban,university,4,owned,0.4329004329004328,0.9967272568791185
696,413281529,2023-08-26 12:17:56,15000000.0,informal,True,56,M,rural,secondary,6,rented,0.5281385281385281,0.9967272568791185
697,415781519,2024-06-27 01:12:20,15000000.0,informal,True,32,F,urban,technical,1,owned,0.4329004329004328,0.9967272568791185
698,415781835,2024-02-12 00:08:27,15000000.0,informal,True,60,M,rural,secondary,5,rented,0.5281385281385281,0.9967272568791185
699,419073370,2022-06-13 04:51:47,15000000.0,independent,True,57,M,urban,secondary,5,family,0.3246753246753246,0.998012421503137
700,419358057,2022-03-18 13:48:11,15000000.0,informal,True,41,F,rural,primary,4,rented,0.5714285714285713,0.9967272568791185
701,422074977,2023-04-08 23:24:36,15000000.0,informal,True,42,M,urban,primary,5,owned,0.5194805194805193,0.9967272568791185
702,423685312,2023-06-11 19:54:54,15000000.0,informal,True,35,F,urban,primary,7,rented,0.5194805194805193,0.9967272568791185
703,423746075,2022-09-21 01:45:50,15000000.0,independent,True,63,M,urban,secondary,1,rented,0.4761904761904761,0.998012421503137
704,424591600,2024-05-06 12:30:36,15000000.0,formal,True,74,F,rural,primary,4,owned,0.29004329004328994,0.9987935291811153
705,424704689,2023-09-29 19:59:17,15000000.0,formal,True,74,M,urban,secondary,6,rented,0.19480519480519473,0.9987935291811153
706,425237713,2024-03-30 01:10:50,15000000.0,independent,True,61,M,urban,secondary,6,family,0.4761904761904761,0.998012421503137
707,425382470,2022-04-30 08:47:43,15000000.0,informal,True,37,F,urban,secondary,4,rented,0.4761904761904761,0.9967272568791185
708,426282413,2024-06-11 12:07:15,15000000.0,independent,True,62,F,urban,university,7,rented,0.4329004329004328,0.998012421503137
709,426305918,2022-08-14 16:03:23,15000000.0,informal,True,31,F,rural,secondary,3,rented,0.5281385281385281,0.9967272568791185
710,426417254,2023-05-06 19:45:49,15000000.0,formal,True,69,F,rural,primary,4,rented,0.29004329004328994,0.9987935291811153
711,427310427,2023-04-27 02:41:02,15000000.0,informal,True,33,M,urban,university,6,owned,0.4329004329004328,0.9967272568791185
712,427515427,2024-06-17 12:14:24,15000000.0,informal,True,40,F,urban,technical,4,rented,0.4329004329004328,0.9967272568791185
713,427772815,2022-10-31 03:31:53,15000000.0,independent,True,23,F,urban,technical,3,rented,0.28138528138528135,0.998012421503137
714,428427424,2022-09-21 14:59:26,15000000.0,informal,True,22,M,urban,technical,4,owned,0.4329004329004328,0.9967272568791185
715,428840616,2023-01-07 21:25:38,15000000.0,independent,True,40,M,urban,primary,5,owned,0.36796536796536794,0.998012421503137
716,429399149,2023-01-31 02:06:05,15000000.0,informal,True,49,M,urban,technical,7,family,0.4329004329004328,0.9967272568791185
717,429637182,2022-07-18 22:41:48,15000000.0,formal,True,18,F,urban,primary,5,owned,0.29870129870129863,0.9987935291811153
718,429701939,2022-07-13 02:37:28,15000000.0,independent,True,66,M,urban,secondary,2,owned,0.4761904761904761,0.998012421503137
719,429753204,2022-09-11 07:34:38,15000000.0,informal,True,24,M,urban,primary,1,owned,0.5194805194805193,0.9967272568791185
720,429947545,2023-05-27 21:29:37,15000000.0,independent,True,74,F,urban,technical,7,owned,0.4329004329004328,0.998012421503137
721,429978390,2023-01-11 23:23:17,15000000.0,formal,True,33,F,rural,primary,3,other,0.1385281385281385,0.9987935291811153
722,430760628,2023-03-06 07:20:14,15000000.0,formal,True,39,M,urban,primary,2,rented,0.08658008658008656,0.9987935291811153
723,431113905,2024-02-27 08:47:30,15000000.0,informal,True,27,F,urban,primary,2,rented,0.5194805194805193,0.9967272568791185
724,431863090,2022-09-21 19:33:52,15000000.0,informal,True,64,M,urban,technical,1,rented,0.5844155844155843,0.9967272568791185
725,432080290,2024-09-23 07:58:12,15000000.0,formal,True,59,F,urban,primary,2,rented,0.08658008658008656,0.9987935291811153
726,432881012,2024-04-03 04:47:49,15000000.0,informal,True,22,M,urban,secondary,6,rented,0.4761904761904761,0.9967272568791185
727,433413734,2022-07-11 06:46:52,15000000.0,informal,True,24,M,urban,secondary,5,other,0.4761904761904761,0.9967272568791185
728,433718221,2022-12-10 15:53:35,15000000.0,informal,True,52,F,urban,technical,5,rented,0.4329004329004328,0.9967272568791185
729,433788994,2022-07-20 23:43:42,15000000.0,independent,True,67,M,urban,primary,1,rented,0.5194805194805193,0.998012421503137
730,433830054,2022-10-26 17:17:52,15000000.0,informal,True,24,F,rural,university,5,rented,0.4848484848484848,0.9967272568791185
731,434040868,2023-02-05 05:14:45,15000000.0,formal,True,30,M,urban,secondary,7,family,0.04329004329004328,0.9987935291811153
732,434127372,2022-05-24 07:47:52,15000000.0,independent,True,49,F,urban,primary,7,owned,0.36796536796536794,0.998012421503137
733,435035415,2022-01-16 19:19:53,15000000.0,informal,True,24,F,urban,primary,3,rented,0.5194805194805193,0.9967272568791185
734,435337194,2023-04-26 12:14:03,15000000.0,informal,True,35,F,urban,primary,5,rented,0.5194805194805193,0.9967272568791185
735,435432106,2024-02-07 14:02:44,15000000.0,formal,True,18,F,rural,secondary,3,rented,0.3073593073593072,0.9987935291811153
736,436252724,2022-11-28 17:54:37,15000000.0,informal,True,46,F,urban,primary,7,family,0.5194805194805193,0.9967272568791185
737,436291955,2024-07-31 04:48:40,15000000.0,formal,True,58,M,urban,university,7,rented,0.0,0.9987935291811153
738,436765638,2023-02-09 08:29:24,15000000.0,formal,True,41,M,urban,secondary,2,owned,0.04329004329004328,0.9987935291811153
739,438723525,2024-09-13 08:56:53,15000000.0,formal,True,32,F,urban,primary,4,rented,0.08658008658008656,0.9987935291811153
740,438739145,2023-08-14 13:41:15,15000000.0,informal,True,42,F,rural,secondary,2,family,0.5281385281385281,0.9967272568791185
741,439430211,2024-04-15 15:43:34,15000000.0,formal,True,47,F,urban,primary,5,rented,0.08658008658008656,0.9987935291811153
742,441517671,2022-03-06 15:33:01,15000000.0,formal,True,27,F,urban,primary,3,family,0.08658008658008656,0.9987935291811153
743,441992306,2024-10-15 08:29:16,15000000.0,informal,True,24,M,rural,secondary,5,family,0.5281385281385281,0.9967272568791185
744,442120166,2023-02-04 15:07:23,15000000.0,formal,True,28,F,rural,primary,7,family,0.1385281385281385,0.9987935291811153
745,443636467,2023-06-30 05:38:56,15000000.0,independent,True,74,F,rural,primary,7,owned,0.5714285714285713,0.998012421503137
746,444987839,2023-11-20 03:22:42,15000000.0,formal,True,59,F,urban,university,2,rented,0.0,0.9987935291811153
747,445001282,2023-12-06 01:59:54,15000000.0,informal,True,25,F,urban,technical,1,family,0.4329004329004328,0.9967272568791185
748,446053939,2022-01-26 22:00:30,15000000.0,informal,True,35,F,urban,university,6,family,0.4329004329004328,0.9967272568791185
749,446208162,2024-08-07 13:17:14,15000000.0,informal,True,41,F,urban,primary,1,owned,0.5194805194805193,0.9967272568791185
750,446407511,2023-11-14 20:19:34,15000000.0,informal,True,28,M,urban,university,3,owned,0.4329004329004328,0.9967272568791185
751,446580545,2024-12-29 17:14:34,15000000.0,informal,True,66,F,urban,secondary,7,owned,0.6277056277056277,0.9967272568791185
752,448730540,2023-06-01 07:21:22,15000000.0,independent,True,71,M,urban,primary,4,rented,0.5194805194805193,0.998012421503137
753,449357407,2023-11-03 19:12:47,15000000.0,informal,True,31,M,urban,technical,1,family,0.4329004329004328,0.9967272568791185
754,451056330,2023-04-28 23:07:48,15000000.0,formal,True,18,M,urban,primary,7,rented,0.29870129870129863,0.9987935291811153
755,451833824,2024-09-01 07:24:15,15000000.0,informal,True,33,M,urban,secondary,5,owned,0.4761904761904761,0.9967272568791185
756,452353303,2024-06-30 11:08:26,15000000.0,informal,True,51,M,urban,technical,3,owned,0.4329004329004328,0.9967272568791185
757,453132183,2024-09-21 22:13:28,15000000.0,informal,True,64,F,urban,secondary,5,family,0.6277056277056277,0.9967272568791185
758,453315443,2023-07-07 04:29:54,15000000.0,informal,True,37,F,urban,secondary,5,owned,0.4761904761904761,0.9967272568791185
759,453634651,2024-05-16 15:20:42,15000000.0,formal,True,33,F,urban,secondary,4,owned,0.04329004329004328,0.9987935291811153
760,453954516,2023-01-28 21:07:42,15000000.0,independent,True,32,M,urban,primary,7,owned,0.36796536796536794,0.998012421503137
761,454092928,2023-05-20 17:16:37,15000000.0,independent,True,18,M,urban,university,6,family,0.49350649350649334,0.998012421503137
762,454267410,2024-04-12 10:31:39,15000000.0,informal,True,18,F,urban,primary,2,rented,0.7316017316017315,0.9967272568791185
763,454696283,2022-03-30 20:43:37,15000000.0,formal,True,42,F,urban,primary,7,owned,0.08658008658008656,0.9987935291811153
764,454713198,2024-02-17 23:40:44,15000000.0,informal,True,53,F,urban,primary,7,owned,0.5194805194805193,0.9967272568791185
765,454799444,2022-01-18 07:22:11,15000000.0,independent,True,18,F,rural,university,1,other,0.5454545454545452,0.998012421503137
766,455033365,2023-09-28 19:30:11,15000000.0,informal,True,29,F,urban,technical,3,rented,0.4329004329004328,0.9967272568791185
767,455166898,2023-06-07 12:49:57,15000000.0,informal,True,69,F,urban,secondary,5,rented,0.6277056277056277,0.9967272568791185
768,455204642,2023-05-29 04:52:47,15000000.0,informal,True,74,F,urban,university,7,owned,0.5844155844155843,0.9967272568791185
769,455506515,2023-06-26 06:35:09,15000000.0,informal,True,54,F,urban,primary,6,owned,0.5194805194805193,0.9967272568791185
770,456549849,2023-06-23 16:00:45,15000000.0,informal,True,47,F,urban,university,5,family,0.4329004329004328,0.9967272568791185
